match_idx,home_goals,away_goals,probability,home_team,away_team,stage,match_num
51,1,2,0.0483,Bosnia and Herzegovina,Qatar,Group,
51,1,3,0.0114,Bosnia and Herzegovina,Qatar,Group,
51,1,4,0.0017,Bosnia and Herzegovina,Qatar,Group,
51,1,5,0.0003,Bosnia and Herzegovina,Qatar,Group,
51,2,0,0.1099,Bosnia and Herzegovina,Qatar,Group,
51,2,1,0.0945,Bosnia and Herzegovina,Qatar,Group,
51,2,2,0.035,Bosnia and Herzegovina,Qatar,Group,
51,2,3,0.0094,Bosnia and Herzegovina,Qatar,Group,
51,2,4,0.0018,Bosnia and Herzegovina,Qatar,Group,
51,2,5,0.0007,Bosnia and Herzegovina,Qatar,Group,
51,3,0,0.0596,Bosnia and Herzegovina,Qatar,Group,
51,3,1,0.049,Bosnia and Herzegovina,Qatar,Group,
51,3,2,0.0179,Bosnia and Herzegovina,Qatar,Group,
51,3,3,0.0046,Bosnia and Herzegovina,Qatar,Group,
51,3,4,0.0017,Bosnia and Herzegovina,Qatar,Group,
51,3,5,0.0003,Bosnia and Herzegovina,Qatar,Group,
51,4,0,0.0223,Bosnia and Herzegovina,Qatar,Group,
51,4,1,0.0167,Bosnia and Herzegovina,Qatar,Group,
51,4,2,0.0083,Bosnia and Herzegovina,Qatar,Group,
51,4,3,0.0023,Bosnia and Herzegovina,Qatar,Group,
51,4,4,0.0004,Bosnia and Herzegovina,Qatar,Group,
51,4,5,0.0001,Bosnia and Herzegovina,Qatar,Group,
51,5,0,0.0062,Bosnia and Herzegovina,Qatar,Group,
51,5,1,0.0044,Bosnia and Herzegovina,Qatar,Group,
51,5,2,0.0022,Bosnia and Herzegovina,Qatar,Group,
51,5,3,0.0007,Bosnia and Herzegovina,Qatar,Group,
51,6,0,0.0017,Bosnia and Herzegovina,Qatar,Group,
51,6,1,0.0028,Bosnia and Herzegovina,Qatar,Group,
51,6,2,0.0005,Bosnia and Herzegovina,Qatar,Group,
51,6,3,0.0005,Bosnia and Herzegovina,Qatar,Group,
51,7,0,0.0006,Bosnia and Herzegovina,Qatar,Group,
51,7,1,0.0003,Bosnia and Herzegovina,Qatar,Group,
51,8,0,0.0001,Bosnia and Herzegovina,Qatar,Group,
52,0,0,0.0636,Scotland,Brazil,Group,
52,0,1,0.1348,Scotland,Brazil,Group,
52,0,2,0.1211,Scotland,Brazil,Group,
52,0,3,0.0733,Scotland,Brazil,Group,
52,0,4,0.0359,Scotland,Brazil,Group,
52,0,5,0.0142,Scotland,Brazil,Group,
52,0,6,0.0035,Scotland,Brazil,Group,
52,0,7,0.0012,Scotland,Brazil,Group,
52,1,0,0.0575,Scotland,Brazil,Group,
52,1,1,0.0982,Scotland,Brazil,Group,
52,1,2,0.0941,Scotland,Brazil,Group,
52,1,3,0.0622,Scotland,Brazil,Group,
52,1,4,0.0259,Scotland,Brazil,Group,
52,1,5,0.0092,Scotland,Brazil,Group,
52,1,6,0.0033,Scotland,Brazil,Group,
52,1,7,0.0008,Scotland,Brazil,Group,
52,1,8,0.0001,Scotland,Brazil,Group,
52,1,9,0.0001,Scotland,Brazil,Group,
52,2,0,0.0257,Scotland,Brazil,Group,
52,2,1,0.0418,Scotland,Brazil,Group,
52,2,2,0.0399,Scotland,Brazil,Group,
52,2,3,0.0228,Scotland,Brazil,Group,
52,2,4,0.0109,Scotland,Brazil,Group,
52,2,5,0.0046,Scotland,Brazil,Group,
52,2,6,0.0014,Scotland,Brazil,Group,
52,2,7,0.0001,Scotland,Brazil,Group,
52,3,0,0.0081,Scotland,Brazil,Group,
52,3,1,0.0137,Scotland,Brazil,Group,
52,3,2,0.0103,Scotland,Brazil,Group,
52,3,3,0.007,Scotland,Brazil,Group,
52,3,4,0.0038,Scotland,Brazil,Group,
52,3,5,0.0007,Scotland,Brazil,Group,
52,3,6,0.0002,Scotland,Brazil,Group,
52,3,7,0.0003,Scotland,Brazil,Group,
52,4,0,0.0017,Scotland,Brazil,Group,
52,4,1,0.0023,Scotland,Brazil,Group,
52,4,2,0.0027,Scotland,Brazil,Group,
52,4,3,0.0011,Scotland,Brazil,Group,
52,4,4,0.0007,Scotland,Brazil,Group,
52,4,5,0.0002,Scotland,Brazil,Group,
52,5,0,0.0001,Scotland,Brazil,Group,
52,5,1,0.0003,Scotland,Brazil,Group,
52,5,2,0.0002,Scotland,Brazil,Group,
52,5,3,0.0003,Scotland,Brazil,Group,
52,5,4,0.0001,Scotland,Brazil,Group,
53,0,0,0.0811,Morocco,Haiti,Group,
53,0,1,0.0714,Morocco,Haiti,Group,
53,0,2,0.0288,Morocco,Haiti,Group,
53,0,3,0.0082,Morocco,Haiti,Group,
53,0,4,0.0016,Morocco,Haiti,Group,
53,0,5,0.0003,Morocco,Haiti,Group,
53,1,0,0.1312,Morocco,Haiti,Group,
53,1,1,0.1161,Morocco,Haiti,Group,
53,1,2,0.0522,Morocco,Haiti,Group,
53,1,3,0.0141,Morocco,Haiti,Group,
53,1,4,0.0031,Morocco,Haiti,Group,
53,1,5,0.0002,Morocco,Haiti,Group,
53,2,0,0.1107,Morocco,Haiti,Group,
53,2,1,0.0953,Morocco,Haiti,Group,
53,2,2,0.0435,Morocco,Haiti,Group,
53,2,3,0.0111,Morocco,Haiti,Group,
53,2,4,0.0027,Morocco,Haiti,Group,
53,2,5,0.0006,Morocco,Haiti,Group,
53,3,0,0.0618,Morocco,Haiti,Group,
53,3,1,0.0531,Morocco,Haiti,Group,
53,3,2,0.0237,Morocco,Haiti,Group,
53,3,3,0.0072,Morocco,Haiti,Group,
53,3,4,0.0015,Morocco,Haiti,Group,
53,4,0,0.0225,Morocco,Haiti,Group,
53,4,1,0.0196,Morocco,Haiti,Group,
53,4,2,0.0095,Morocco,Haiti,Group,
53,4,3,0.0027,Morocco,Haiti,Group,
53,4,4,0.0003,Morocco,Haiti,Group,
53,4,5,0.0001,Morocco,Haiti,Group,
53,4,6,0.0001,Morocco,Haiti,Group,
53,5,0,0.0081,Morocco,Haiti,Group,
53,5,1,0.0066,Morocco,Haiti,Group,
53,5,2,0.0027,Morocco,Haiti,Group,
53,5,3,0.0009,Morocco,Haiti,Group,
53,5,4,0.0002,Morocco,Haiti,Group,
53,6,0,0.0026,Morocco,Haiti,Group,
53,6,1,0.0025,Morocco,Haiti,Group,
53,6,2,0.0004,Morocco,Haiti,Group,
53,6,5,0.0001,Morocco,Haiti,Group,
53,7,0,0.0005,Morocco,Haiti,Group,
53,7,1,0.0005,Morocco,Haiti,Group,
53,7,2,0.0003,Morocco,Haiti,Group,
53,7,3,0.0001,Morocco,Haiti,Group,
53,8,0,0.0001,Morocco,Haiti,Group,
53,8,1,0.0001,Morocco,Haiti,Group,
54,0,0,0.0736,Turkey,United States,Group,
54,0,1,0.0656,Turkey,United States,Group,
54,0,2,0.0327,Turkey,United States,Group,
54,0,3,0.0105,Turkey,United States,Group,
54,0,4,0.0015,Turkey,United States,Group,
54,0,5,0.0004,Turkey,United States,Group,
54,0,6,0.0001,Turkey,United States,Group,
54,1,0,0.1256,Turkey,United States,Group,
54,1,1,0.1084,Turkey,United States,Group,
54,1,2,0.055,Turkey,United States,Group,
54,1,3,0.0147,Turkey,United States,Group,
54,1,4,0.0034,Turkey,United States,Group,
54,1,5,0.0006,Turkey,United States,Group,
54,1,6,0.0002,Turkey,United States,Group,
54,2,0,0.1053,Turkey,United States,Group,
54,2,1,0.0937,Turkey,United States,Group,
54,2,2,0.0466,Turkey,United States,Group,
54,2,3,0.0149,Turkey,United States,Group,
54,2,4,0.0029,Turkey,United States,Group,
54,2,5,0.0004,Turkey,United States,Group,
54,2,6,0.0002,Turkey,United States,Group,
54,3,0,0.0599,Turkey,United States,Group,
54,3,1,0.0558,Turkey,United States,Group,
54,3,2,0.025,Turkey,United States,Group,
54,3,3,0.0075,Turkey,United States,Group,
54,3,4,0.0018,Turkey,United States,Group,
54,3,5,0.0002,Turkey,United States,Group,
54,4,0,0.0258,Turkey,United States,Group,
54,4,1,0.0243,Turkey,United States,Group,
54,4,2,0.0106,Turkey,United States,Group,
54,4,3,0.0027,Turkey,United States,Group,
54,4,4,0.0008,Turkey,United States,Group,
54,4,5,0.0001,Turkey,United States,Group,
54,5,0,0.0098,Turkey,United States,Group,
54,5,1,0.0077,Turkey,United States,Group,
54,5,2,0.0024,Turkey,United States,Group,
54,5,3,0.0012,Turkey,United States,Group,
54,5,4,0.0002,Turkey,United States,Group,
54,6,0,0.0022,Turkey,United States,Group,
54,6,1,0.0022,Turkey,United States,Group,
54,6,2,0.0014,Turkey,United States,Group,
54,6,3,0.0002,Turkey,United States,Group,
54,6,4,0.0001,Turkey,United States,Group,
54,7,0,0.0003,Turkey,United States,Group,
54,7,1,0.0004,Turkey,United States,Group,
54,7,2,0.0004,Turkey,United States,Group,
54,7,3,0.0001,Turkey,United States,Group,
54,7,4,0.0001,Turkey,United States,Group,
54,8,1,0.0002,Turkey,United States,Group,
54,8,2,0.0001,Turkey,United States,Group,
54,9,1,0.0002,Turkey,United States,Group,
55,0,0,0.1102,Paraguay,Australia,Group,
55,0,1,0.1227,Paraguay,Australia,Group,
55,0,2,0.0609,Paraguay,Australia,Group,
55,0,3,0.0213,Paraguay,Australia,Group,
55,0,4,0.0062,Paraguay,Australia,Group,
55,0,5,0.002,Paraguay,Australia,Group,
55,0,6,0.0002,Paraguay,Australia,Group,
55,1,0,0.1249,Paraguay,Australia,Group,
55,1,1,0.135,Paraguay,Australia,Group,
55,1,2,0.0714,Paraguay,Australia,Group,
55,1,3,0.0239,Paraguay,Australia,Group,
55,1,4,0.0064,Paraguay,Australia,Group,
55,1,5,0.0012,Paraguay,Australia,Group,
55,1,6,0.0003,Paraguay,Australia,Group,
55,1,7,0.0001,Paraguay,Australia,Group,
55,2,0,0.0704,Paraguay,Australia,Group,
55,2,1,0.0754,Paraguay,Australia,Group,
55,2,2,0.0421,Paraguay,Australia,Group,
55,2,3,0.0154,Paraguay,Australia,Group,
55,2,4,0.0033,Paraguay,Australia,Group,
55,2,5,0.0011,Paraguay,Australia,Group,
55,2,6,0.0001,Paraguay,Australia,Group,
55,2,7,0.0001,Paraguay,Australia,Group,
55,3,0,0.0265,Paraguay,Australia,Group,
55,3,1,0.0283,Paraguay,Australia,Group,
55,3,2,0.0155,Paraguay,Australia,Group,
55,3,3,0.006,Paraguay,Australia,Group,
55,3,4,0.0015,Paraguay,Australia,Group,
55,3,5,0.0002,Paraguay,Australia,Group,
55,3,6,0.0001,Paraguay,Australia,Group,
55,3,7,0.0001,Paraguay,Australia,Group,
55,4,0,0.007,Paraguay,Australia,Group,
55,4,1,0.0083,Paraguay,Australia,Group,
55,4,2,0.0049,Paraguay,Australia,Group,
55,4,3,0.001,Paraguay,Australia,Group,
55,4,4,0.0007,Paraguay,Australia,Group,
55,4,5,0.0002,Paraguay,Australia,Group,
55,5,0,0.0016,Paraguay,Australia,Group,
55,5,1,0.0017,Paraguay,Australia,Group,
55,5,2,0.0008,Paraguay,Australia,Group,
55,5,3,0.0002,Paraguay,Australia,Group,
55,6,0,0.0003,Paraguay,Australia,Group,
55,6,1,0.0003,Paraguay,Australia,Group,
55,7,0,0.0001,Paraguay,Australia,Group,
55,7,1,0.0001,Paraguay,Australia,Group,
56,0,0,0.1156,Ecuador,Germany,Group,
56,0,1,0.1144,Ecuador,Germany,Group,
56,0,2,0.058,Ecuador,Germany,Group,
56,0,3,0.0219,Ecuador,Germany,Group,
56,0,4,0.0053,Ecuador,Germany,Group,
56,0,5,0.0007,Ecuador,Germany,Group,
56,0,6,0.0004,Ecuador,Germany,Group,
56,0,7,0.0001,Ecuador,Germany,Group,
56,1,0,0.13,Ecuador,Germany,Group,
56,1,1,0.1292,Ecuador,Germany,Group,
56,1,2,0.0712,Ecuador,Germany,Group,
56,1,3,0.0244,Ecuador,Germany,Group,
56,1,4,0.0062,Ecuador,Germany,Group,
56,1,5,0.0015,Ecuador,Germany,Group,
56,1,6,0.0003,Ecuador,Germany,Group,
56,2,0,0.0738,Ecuador,Germany,Group,
56,2,1,0.0794,Ecuador,Germany,Group,
56,2,2,0.0396,Ecuador,Germany,Group,
56,2,3,0.0146,Ecuador,Germany,Group,
56,2,4,0.0027,Ecuador,Germany,Group,
56,2,5,0.0008,Ecuador,Germany,Group,
56,2,6,0.0003,Ecuador,Germany,Group,
56,3,0,0.0287,Ecuador,Germany,Group,
56,3,1,0.0304,Ecuador,Germany,Group,
56,3,2,0.0155,Ecuador,Germany,Group,
56,3,3,0.0049,Ecuador,Germany,Group,
56,3,4,0.0012,Ecuador,Germany,Group,
56,3,5,0.0002,Ecuador,Germany,Group,
56,4,0,0.0089,Ecuador,Germany,Group,
56,4,1,0.0079,Ecuador,Germany,Group,
56,4,2,0.0042,Ecuador,Germany,Group,
56,4,3,0.0018,Ecuador,Germany,Group,
56,4,4,0.0004,Ecuador,Germany,Group,
56,4,5,0.0002,Ecuador,Germany,Group,
56,4,8,0.0001,Ecuador,Germany,Group,
56,5,0,0.0013,Ecuador,Germany,Group,
56,5,1,0.0025,Ecuador,Germany,Group,
56,5,2,0.0007,Ecuador,Germany,Group,
56,5,3,0.0001,Ecuador,Germany,Group,
56,6,0,0.0002,Ecuador,Germany,Group,
56,6,2,0.0004,Ecuador,Germany,Group,
57,0,0,0.0792,Curaçao,Ivory Coast,Group,
57,0,1,0.1351,Curaçao,Ivory Coast,Group,
57,0,2,0.1162,Curaçao,Ivory Coast,Group,
57,0,3,0.061,Curaçao,Ivory Coast,Group,
57,0,4,0.0265,Curaçao,Ivory Coast,Group,
57,0,5,0.0082,Curaçao,Ivory Coast,Group,
57,0,6,0.0025,Curaçao,Ivory Coast,Group,
57,0,7,0.0003,Curaçao,Ivory Coast,Group,
57,0,8,0.0001,Curaçao,Ivory Coast,Group,
57,1,0,0.0699,Curaçao,Ivory Coast,Group,
57,1,1,0.1162,Curaçao,Ivory Coast,Group,
57,1,2,0.0948,Curaçao,Ivory Coast,Group,
57,1,3,0.0521,Curaçao,Ivory Coast,Group,
57,1,4,0.0234,Curaçao,Ivory Coast,Group,
57,1,5,0.0071,Curaçao,Ivory Coast,Group,
57,1,6,0.0016,Curaçao,Ivory Coast,Group,
57,1,7,0.0005,Curaçao,Ivory Coast,Group,
57,2,0,0.0293,Curaçao,Ivory Coast,Group,
57,2,1,0.0495,Curaçao,Ivory Coast,Group,
57,2,2,0.0384,Curaçao,Ivory Coast,Group,
57,2,3,0.0213,Curaçao,Ivory Coast,Group,
57,2,4,0.0086,Curaçao,Ivory Coast,Group,
57,2,5,0.0024,Curaçao,Ivory Coast,Group,
57,2,6,0.0004,Curaçao,Ivory Coast,Group,
57,2,7,0.0003,Curaçao,Ivory Coast,Group,
57,3,0,0.0077,Curaçao,Ivory Coast,Group,
57,3,1,0.0126,Curaçao,Ivory Coast,Group,
57,3,2,0.0122,Curaçao,Ivory Coast,Group,
57,3,3,0.0073,Curaçao,Ivory Coast,Group,
57,3,4,0.0025,Curaçao,Ivory Coast,Group,
57,3,5,0.0011,Curaçao,Ivory Coast,Group,
57,3,6,0.0002,Curaçao,Ivory Coast,Group,
57,3,7,0.0001,Curaçao,Ivory Coast,Group,
57,4,0,0.0013,Curaçao,Ivory Coast,Group,
57,4,1,0.0034,Curaçao,Ivory Coast,Group,
57,4,2,0.0024,Curaçao,Ivory Coast,Group,
57,4,3,0.0012,Curaçao,Ivory Coast,Group,
57,4,4,0.0007,Curaçao,Ivory Coast,Group,
57,4,5,0.0001,Curaçao,Ivory Coast,Group,
57,5,0,0.0006,Curaçao,Ivory Coast,Group,
57,5,1,0.0008,Curaçao,Ivory Coast,Group,
57,5,2,0.0005,Curaçao,Ivory Coast,Group,
57,5,3,0.0003,Curaçao,Ivory Coast,Group,
57,6,3,0.0001,Curaçao,Ivory Coast,Group,
58,0,0,0.0508,Tunisia,Netherlands,Group,
58,0,1,0.1257,Tunisia,Netherlands,Group,
58,0,2,0.1398,Tunisia,Netherlands,Group,
58,0,3,0.1074,Tunisia,Netherlands,Group,
58,0,4,0.061,Tunisia,Netherlands,Group,
58,0,5,0.0272,Tunisia,Netherlands,Group,
58,0,6,0.0131,Tunisia,Netherlands,Group,
58,0,7,0.0029,Tunisia,Netherlands,Group,
58,0,8,0.0007,Tunisia,Netherlands,Group,
58,0,9,0.0004,Tunisia,Netherlands,Group,
58,0,10,0.0001,Tunisia,Netherlands,Group,
58,1,0,0.0341,Tunisia,Netherlands,Group,
58,1,1,0.0719,Tunisia,Netherlands,Group,
58,1,2,0.0931,Tunisia,Netherlands,Group,
58,1,3,0.0698,Tunisia,Netherlands,Group,
58,1,4,0.0381,Tunisia,Netherlands,Group,
58,1,5,0.0179,Tunisia,Netherlands,Group,
58,1,6,0.0073,Tunisia,Netherlands,Group,
58,1,7,0.0016,Tunisia,Netherlands,Group,
58,1,8,0.0007,Tunisia,Netherlands,Group,
58,1,9,0.0001,Tunisia,Netherlands,Group,
58,2,0,0.0101,Tunisia,Netherlands,Group,
58,2,1,0.0265,Tunisia,Netherlands,Group,
58,2,2,0.0293,Tunisia,Netherlands,Group,
58,2,3,0.0185,Tunisia,Netherlands,Group,
58,2,4,0.0129,Tunisia,Netherlands,Group,
58,2,5,0.0063,Tunisia,Netherlands,Group,
58,2,6,0.0018,Tunisia,Netherlands,Group,
58,2,7,0.001,Tunisia,Netherlands,Group,
58,2,8,0.0001,Tunisia,Netherlands,Group,
58,3,0,0.0025,Tunisia,Netherlands,Group,
58,3,1,0.0056,Tunisia,Netherlands,Group,
58,3,2,0.0068,Tunisia,Netherlands,Group,
58,3,3,0.0052,Tunisia,Netherlands,Group,
58,3,4,0.0031,Tunisia,Netherlands,Group,
58,3,5,0.0011,Tunisia,Netherlands,Group,
58,3,6,0.0006,Tunisia,Netherlands,Group,
58,3,8,0.0001,Tunisia,Netherlands,Group,
58,4,0,0.0005,Tunisia,Netherlands,Group,
58,4,1,0.0011,Tunisia,Netherlands,Group,
58,4,2,0.0008,Tunisia,Netherlands,Group,
58,4,3,0.0007,Tunisia,Netherlands,Group,
58,4,4,0.0004,Tunisia,Netherlands,Group,
58,4,5,0.0005,Tunisia,Netherlands,Group,
58,4,7,0.0002,Tunisia,Netherlands,Group,
58,5,0,0.0001,Tunisia,Netherlands,Group,
58,5,1,0.0001,Tunisia,Netherlands,Group,
58,5,3,0.0001,Tunisia,Netherlands,Group,
58,5,5,0.0001,Tunisia,Netherlands,Group,
58,6,0,0.0001,Tunisia,Netherlands,Group,
58,6,2,0.0001,Tunisia,Netherlands,Group,
59,0,0,0.0654,Japan,Sweden,Group,
59,0,1,0.061,Japan,Sweden,Group,
59,0,2,0.0276,Japan,Sweden,Group,
59,0,3,0.0088,Japan,Sweden,Group,
59,0,4,0.0022,Japan,Sweden,Group,
59,0,5,0.0005,Japan,Sweden,Group,
59,1,0,0.1136,Japan,Sweden,Group,
59,1,1,0.1087,Japan,Sweden,Group,
59,1,2,0.0495,Japan,Sweden,Group,
59,1,3,0.0157,Japan,Sweden,Group,
59,1,4,0.0048,Japan,Sweden,Group,
59,1,5,0.0007,Japan,Sweden,Group,
59,1,6,0.0002,Japan,Sweden,Group,
59,2,0,0.1001,Japan,Sweden,Group,
59,2,1,0.1017,Japan,Sweden,Group,
59,2,2,0.0458,Japan,Sweden,Group,
59,2,3,0.0151,Japan,Sweden,Group,
59,2,4,0.0037,Japan,Sweden,Group,
59,2,5,0.0008,Japan,Sweden,Group,
59,2,6,0.0003,Japan,Sweden,Group,
59,3,0,0.0594,Japan,Sweden,Group,
59,3,1,0.0587,Japan,Sweden,Group,
59,3,2,0.0273,Japan,Sweden,Group,
59,3,3,0.0093,Japan,Sweden,Group,
59,3,4,0.0026,Japan,Sweden,Group,
59,3,5,0.0003,Japan,Sweden,Group,
59,4,0,0.0285,Japan,Sweden,Group,
59,4,1,0.0285,Japan,Sweden,Group,
59,4,2,0.0123,Japan,Sweden,Group,
59,4,3,0.0038,Japan,Sweden,Group,
59,4,4,0.001,Japan,Sweden,Group,
59,4,5,0.0001,Japan,Sweden,Group,
59,5,0,0.0112,Japan,Sweden,Group,
59,5,1,0.0103,Japan,Sweden,Group,
59,5,2,0.005,Japan,Sweden,Group,
59,5,3,0.0017,Japan,Sweden,Group,
59,5,4,0.0005,Japan,Sweden,Group,
59,6,0,0.0032,Japan,Sweden,Group,
59,6,1,0.004,Japan,Sweden,Group,
59,6,2,0.0016,Japan,Sweden,Group,
59,6,3,0.0006,Japan,Sweden,Group,
59,6,4,0.0004,Japan,Sweden,Group,
59,7,0,0.0019,Japan,Sweden,Group,
59,7,1,0.0007,Japan,Sweden,Group,
59,7,2,0.0003,Japan,Sweden,Group,
59,7,3,0.0002,Japan,Sweden,Group,
59,8,0,0.0001,Japan,Sweden,Group,
59,8,2,0.0001,Japan,Sweden,Group,
59,9,1,0.0001,Japan,Sweden,Group,
59,9,4,0.0001,Japan,Sweden,Group,
60,0,0,0.0521,New Zealand,Belgium,Group,
60,0,1,0.1182,New Zealand,Belgium,Group,
60,0,2,0.1402,New Zealand,Belgium,Group,
60,0,3,0.1126,New Zealand,Belgium,Group,
60,0,4,0.0639,New Zealand,Belgium,Group,
60,0,5,0.0279,New Zealand,Belgium,Group,
60,0,6,0.0129,New Zealand,Belgium,Group,
60,0,7,0.0037,New Zealand,Belgium,Group,
60,0,8,0.0011,New Zealand,Belgium,Group,
60,0,9,0.0002,New Zealand,Belgium,Group,
60,0,11,0.0001,New Zealand,Belgium,Group,
60,1,0,0.033,New Zealand,Belgium,Group,
60,1,1,0.0774,New Zealand,Belgium,Group,
60,1,2,0.0889,New Zealand,Belgium,Group,
60,1,3,0.0689,New Zealand,Belgium,Group,
60,1,4,0.0418,New Zealand,Belgium,Group,
60,1,5,0.0189,New Zealand,Belgium,Group,
60,1,6,0.008,New Zealand,Belgium,Group,
60,1,7,0.0018,New Zealand,Belgium,Group,
60,1,8,0.0005,New Zealand,Belgium,Group,
60,1,9,0.0003,New Zealand,Belgium,Group,
60,1,10,0.0001,New Zealand,Belgium,Group,
60,2,0,0.0115,New Zealand,Belgium,Group,
60,2,1,0.024,New Zealand,Belgium,Group,
60,2,2,0.0252,New Zealand,Belgium,Group,
60,2,3,0.0214,New Zealand,Belgium,Group,
60,2,4,0.0112,New Zealand,Belgium,Group,
60,2,5,0.0063,New Zealand,Belgium,Group,
60,2,6,0.0021,New Zealand,Belgium,Group,
60,2,7,0.0011,New Zealand,Belgium,Group,
60,2,8,0.0002,New Zealand,Belgium,Group,
60,3,0,0.0021,New Zealand,Belgium,Group,
60,3,1,0.0057,New Zealand,Belgium,Group,
60,3,2,0.0052,New Zealand,Belgium,Group,
60,3,3,0.0043,New Zealand,Belgium,Group,
60,3,4,0.0022,New Zealand,Belgium,Group,
60,3,5,0.0015,New Zealand,Belgium,Group,
60,3,6,0.0004,New Zealand,Belgium,Group,
60,4,0,0.0005,New Zealand,Belgium,Group,
60,4,1,0.0007,New Zealand,Belgium,Group,
60,4,2,0.0004,New Zealand,Belgium,Group,
60,4,3,0.0002,New Zealand,Belgium,Group,
60,4,4,0.0003,New Zealand,Belgium,Group,
60,4,5,0.0007,New Zealand,Belgium,Group,
60,5,1,0.0002,New Zealand,Belgium,Group,
60,5,3,0.0001,New Zealand,Belgium,Group,
61,0,0,0.107,Egypt,Iran,Group,
61,0,1,0.124,Egypt,Iran,Group,
61,0,2,0.0662,Egypt,Iran,Group,
61,0,3,0.0274,Egypt,Iran,Group,
61,0,4,0.0072,Egypt,Iran,Group,
61,0,5,0.0021,Egypt,Iran,Group,
61,0,6,0.0008,Egypt,Iran,Group,
61,0,7,0.0001,Egypt,Iran,Group,
61,1,0,0.1221,Egypt,Iran,Group,
61,1,1,0.1351,Egypt,Iran,Group,
61,1,2,0.0743,Egypt,Iran,Group,
61,1,3,0.0305,Egypt,Iran,Group,
61,1,4,0.0074,Egypt,Iran,Group,
61,1,5,0.0019,Egypt,Iran,Group,
61,1,6,0.0005,Egypt,Iran,Group,
61,2,0,0.0674,Egypt,Iran,Group,
61,2,1,0.0709,Egypt,Iran,Group,
61,2,2,0.0391,Egypt,Iran,Group,
61,2,3,0.0148,Egypt,Iran,Group,
61,2,4,0.0047,Egypt,Iran,Group,
61,2,5,0.0016,Egypt,Iran,Group,
61,2,6,0.0002,Egypt,Iran,Group,
61,2,7,0.0001,Egypt,Iran,Group,
61,3,0,0.0254,Egypt,Iran,Group,
61,3,1,0.0242,Egypt,Iran,Group,
61,3,2,0.0159,Egypt,Iran,Group,
61,3,3,0.0053,Egypt,Iran,Group,
61,3,4,0.0021,Egypt,Iran,Group,
61,3,5,0.0001,Egypt,Iran,Group,
61,4,0,0.0062,Egypt,Iran,Group,
61,4,1,0.0065,Egypt,Iran,Group,
61,4,2,0.0039,Egypt,Iran,Group,
61,4,3,0.0008,Egypt,Iran,Group,
61,4,4,0.0002,Egypt,Iran,Group,
61,4,5,0.0001,Egypt,Iran,Group,
61,5,0,0.0009,Egypt,Iran,Group,
61,5,1,0.0011,Egypt,Iran,Group,
61,5,2,0.0007,Egypt,Iran,Group,
61,5,3,0.0002,Egypt,Iran,Group,
61,6,0,0.0003,Egypt,Iran,Group,
61,6,1,0.0004,Egypt,Iran,Group,
61,6,5,0.0001,Egypt,Iran,Group,
61,7,0,0.0001,Egypt,Iran,Group,
61,7,1,0.0001,Egypt,Iran,Group,
62,0,0,0.0709,Uruguay,Spain,Group,
62,0,1,0.1397,Uruguay,Spain,Group,
62,0,2,0.1274,Uruguay,Spain,Group,
62,0,3,0.0788,Uruguay,Spain,Group,
62,0,4,0.0348,Uruguay,Spain,Group,
62,0,5,0.0154,Uruguay,Spain,Group,
62,0,6,0.0034,Uruguay,Spain,Group,
62,0,7,0.0014,Uruguay,Spain,Group,
62,0,8,0.0002,Uruguay,Spain,Group,
62,1,0,0.0549,Uruguay,Spain,Group,
62,1,1,0.1046,Uruguay,Spain,Group,
62,1,2,0.0972,Uruguay,Spain,Group,
62,1,3,0.0583,Uruguay,Spain,Group,
62,1,4,0.0294,Uruguay,Spain,Group,
62,1,5,0.0104,Uruguay,Spain,Group,
62,1,6,0.0033,Uruguay,Spain,Group,
62,1,7,0.0013,Uruguay,Spain,Group,
62,1,8,0.0001,Uruguay,Spain,Group,
62,2,0,0.0192,Uruguay,Spain,Group,
62,2,1,0.0396,Uruguay,Spain,Group,
62,2,2,0.0329,Uruguay,Spain,Group,
62,2,3,0.0227,Uruguay,Spain,Group,
62,2,4,0.0098,Uruguay,Spain,Group,
62,2,5,0.0039,Uruguay,Spain,Group,
62,2,6,0.0012,Uruguay,Spain,Group,
62,2,7,0.0002,Uruguay,Spain,Group,
62,3,0,0.0049,Uruguay,Spain,Group,
62,3,1,0.0093,Uruguay,Spain,Group,
62,3,2,0.0092,Uruguay,Spain,Group,
62,3,3,0.0054,Uruguay,Spain,Group,
62,3,4,0.0023,Uruguay,Spain,Group,
62,3,5,0.0014,Uruguay,Spain,Group,
62,3,6,0.0001,Uruguay,Spain,Group,
62,3,7,0.0002,Uruguay,Spain,Group,
62,4,0,0.0008,Uruguay,Spain,Group,
62,4,1,0.002,Uruguay,Spain,Group,
62,4,2,0.0018,Uruguay,Spain,Group,
62,4,3,0.0007,Uruguay,Spain,Group,
62,4,4,0.0004,Uruguay,Spain,Group,
62,4,6,0.0001,Uruguay,Spain,Group,
62,5,1,0.0001,Uruguay,Spain,Group,
62,5,2,0.0002,Uruguay,Spain,Group,
62,5,4,0.0001,Uruguay,Spain,Group,
63,0,0,0.1123,Cape Verde,Saudi Arabia,Group,
63,0,1,0.1103,Cape Verde,Saudi Arabia,Group,
63,0,2,0.0589,Cape Verde,Saudi Arabia,Group,
63,0,3,0.0162,Cape Verde,Saudi Arabia,Group,
