1969	09	24	BG	WG	0	1	F		-10	1902	2012	0	0	7	3
1969	10	22	WG	SQ	3	2	WQ		8	2020	1861	0	−3	3	12
1970	02	11	ES	WG	2	0	F		20	1831	2000	+3	−1	12	4
1970	04	08	WG	RO	1	1	F		-7	1993	1799	−1	+1	4	17
1970	05	09	WG	IE	2	1	F		1	1994	1601	0	0	4	52
1970	05	13	WG	YU	1	0	F		4	1998	1829	0	−1	4	14
1970	06	03	WG	MA	2	1	WC	MX	8	2006	1663	0	0	4	37
1970	06	07	WG	BG	5	2	WC	MX	23	2029	1760	+1	−5	3	24
1970	06	10	WG	PE	3	1	WC	MX	17	2046	1758	0	−5	3	24
1970	06	14	WG	EN	3	2	WC	MX	32	2078	2032	+1	−1	2	3
1970	06	17	IT	WG	4	3	WC	MX	35	2058	2043	+2	−1	2	3
1970	06	20	WG	UY	1	0	WC	MX	17	2060	1865	+1	0	2	8
1970	09	09	WG	HU	3	1	F		6	2066	1915	0	0	2	6
1970	10	17	WG	TR	1	1	EQ		-18	2048	1639	0	+4	2	40
1970	11	18	YU	WG	2	0	F		20	1854	2028	+3	−1	10	3
1970	11	22	GR	WG	1	3	F		-6	1672	2034	0	+1	38	2
1971	02	17	AL	WG	0	1	EQ		-2	1452	2036	−1	0	79	3
1971	04	25	TR	WG	0	3	EQ		-11	1635	2047	−1	+1	42	2
1971	06	12	WG	AL	2	0	EQ		1	2048	1453	0	0	2	77
1971	06	22	NO	WG	1	7	F		-3	1519	2051	0	0	65	2
1971	06	27	SE	WG	1	0	F		12	1877	2039	+1	−1	9	3
1971	06	30	DK	WG	1	3	F		-3	1567	2042	0	+1	58	2
1971	09	08	WG	MX	5	0	F		3	2045	1696	0	−1	2	33
1971	10	10	PL	WG	1	3	EQ		-20	1810	2065	−2	0	16	2
1971	11	17	WG	PL	0	0	EQ		-15	2050	1825	0	+1	2	13
1972	03	29	HU	WG	0	2	F		-15	1926	2065	0	0	6	2
1972	04	29	EN	WG	1	3	EQ		-37	2005	2102	0	0	3	2
